category,model,horizon,fold,MAPE,WAPE,sMAPE,MAE,RMSE,true_MASE
Woman_Child_Repression,Naive,1,2,4.980237154150197,4.980237154146261,5.1074179164957005,63.0,63.0,0.18425542286132096
Woman_Child_Repression,Naive,1,3,2.0066889632107023,2.0066889632095837,1.9867549668868691,36.0,36.0,0.11143867924528303
Woman_Child_Repression,Naive,1,4,14.381591562799617,14.381591562785829,13.416815742391137,150.0,150.0,0.4809297976087102
Woman_Child_Repression,SNaive,1,0,14.515003489183531,14.515003489173402,13.53285621339833,208.0,208.0,0.4646314221891288
Woman_Child_Repression,SNaive,1,1,7.390417940876656,7.39041794087289,7.673987827465553,145.0,145.0,0.3736471396667239
Woman_Child_Repression,SNaive,1,2,13.280632411067195,13.280632411056695,12.453669384724813,168.0,168.0,0.49134779429685593
Woman_Child_Repression,SNaive,1,3,9.364548494983277,9.364548494978058,8.945686900956085,168.0,168.0,0.5200471698113208
Woman_Child_Repression,SNaive,1,4,21.28475551294343,21.284755512923027,19.237435008657176,222.0,222.0,0.7117761004608911
Woman_Child_Repression,ETS,1,0,8.986239563242584,8.986239563236314,9.408997071930374,128.77281294126624,128.77281294126624,0.28765334238555373
Woman_Child_Repression,ETS,1,1,1.756596198894815,1.75659619889392,1.7413023732445319,34.464417422316274,34.464417422316274,0.08881055855261022
Woman_Child_Repression,ETS,1,2,6.409343139969987,6.409343139964921,6.621541807775833,81.07819072062034,81.07819072062034,0.2371285129533132
Woman_Child_Repression,ETS,1,3,0.10433755789722733,0.10433755789716918,0.10439201793827646,1.8718157886762583,1.8718157886762583,0.00579424109112639
Woman_Child_Repression,ETS,1,4,10.93173716869421,10.93173716868373,10.365189530437048,114.01801866948063,114.01801866948063,0.3655644176163964
Woman_Child_Repression,Theta,1,0,0.07560078561943695,0.07560078561938419,0.07557221902376457,1.0833592579265314,1.0833592579265314,0.0024200132343854017
Woman_Child_Repression,Theta,1,1,3.74211730226054,3.7421173022586323,3.6733860939591643,73.42034147035179,73.42034147035179,0.18919517643966274
Woman_Child_Repression,Theta,1,2,3.442935608956738,3.442935608954016,3.50324280597288,43.55313545330273,43.55313545330273,0.12737938714102676
Woman_Child_Repression,Theta,1,3,1.984604049548027,1.9846040495469206,1.9651042799882352,35.6037966488916,35.6037966488916,0.11021222429639205
Woman_Child_Repression,Theta,1,4,13.813951864860528,13.813951864847281,12.92146910374243,144.0795179504953,144.0795179504953,0.46194755604994825
Woman_Child_Repression,ARIMA,1,0,6.59743813728179,6.597438137277186,6.38675696733048,94.54128850724805,94.54128850724805,0.21118679487843942
Woman_Child_Repression,ARIMA,1,1,0.03507253137164719,0.035072531371629315,0.03506638203771771,0.6881230655117179,0.6881230655117179,0.0017732083804631107
Woman_Child_Repression,ARIMA,1,2,8.731888767129327,8.731888767122424,8.366607343708472,110.45839290418598,110.45839290418598,0.32305647449432895
Woman_Child_Repression,ARIMA,1,3,2.5537976183560507,2.5537976183546274,2.5215993463298214,45.81512927330755,45.81512927330755,0.1418215971019249
Woman_Child_Repression,ARIMA,1,4,15.509416412211916,15.509416412197044,14.393261018850003,161.76321317937027,161.76321317937027,0.5186449958325946
Woman_Child_Repression,SARIMA,1,0,1.993037668500384,1.9930376684989932,2.013098574951091,28.560229789610503,28.560229789610503,0.0637979816595916
Woman_Child_Repression,SARIMA,1,1,3.5018262202234327,3.501826220221648,3.441567366017627,68.70583044078376,68.70583044078376,0.1770464622250054
Woman_Child_Repression,SARIMA,1,2,5.584283357894859,5.584283357890444,5.744683047587713,70.64118447736996,70.64118447736996,0.20660351297305374
Woman_Child_Repression,SARIMA,1,3,2.1176240130113646,2.1176240130101838,2.1402856140660123,37.990174793423876,37.990174793423876,0.11759930286879443
Woman_Child_Repression,SARIMA,1,4,16.950183808468594,16.950183808452344,15.62587642094402,176.79041712232743,176.79041712232743,0.5668251968386693
Woman_Child_Repression,LGBM,1,0,25.9638526043104,25.96385260429228,22.98053631592853,372.06200781976804,372.06200781976804,0.8311139415184692
Woman_Child_Repression,LGBM,1,1,7.188270781540629,7.188270781536965,6.93887810774595,141.03387273382714,141.03387273382714,0.36342691822838125
Woman_Child_Repression,LGBM,1,2,34.08773456810542,34.08773456807847,29.123896329712593,431.20984228653356,431.20984228653356,1.2611547909915677
Woman_Child_Repression,LGBM,1,3,24.296921314841136,24.296921314827593,21.664961937422216,435.88676838824995,435.88676838824995,1.3492957158244765
Woman_Child_Repression,LGBM,1,4,68.25590616255559,68.25590616249015,50.88865116816479,711.9091012754548,711.9091012754548,2.2825219999480217
Woman_Child_Repression,Ensemble,1,0,4.331522859093744,4.331522859090722,4.239701049043976,62.07072257081336,62.07072257081336,0.13865388511723015
Woman_Child_Repression,Ensemble,1,1,3.244776606858225,3.2447766068565707,3.1929741674334573,63.66251702655836,63.66251702655836,0.1640504647652251
Woman_Child_Repression,Ensemble,1,2,5.476612245682643,5.476612245678314,5.3306429241030155,69.27914490788544,69.27914490788544,0.202619970483701
Woman_Child_Repression,Ensemble,1,3,5.322672282367331,5.322672282364365,5.184690247013687,95.48874074566993,95.48874074566993,0.295587198652575
Woman_Child_Repression,Ensemble,1,4,25.092239083358166,25.09223908333411,22.295072620478127,261.7120536394257,261.7120536394257,0.839100833257126
Woman_Child_Repression,Naive,3,0,10.08273864577273,12.029611351015415,11.589349124711577,195.0,317.9795590914611,0.43559195830230824
Woman_Child_Repression,Naive,3,1,4.61384818084085,4.6987374140954605,4.704792438522507,98.0,113.41075786714416,0.25253392887819964
Woman_Child_Repression,Naive,3,2,13.133804592905552,14.387464387460971,14.697014933308703,202.0,267.77976025084496,0.5907872288569339
Woman_Child_Repression,Naive,3,3,3.6172095787178984,3.517964071855629,3.5173162506178244,62.666666666666664,79.36833961557551,0.19398584905660377
Woman_Child_Repression,Naive,3,4,16.101945343449604,16.416008157018503,16.897150848587287,214.66666666666666,226.59802882343584,0.6882639770222431
Woman_Child_Repression,SNaive,3,0,8.521505496585709,7.711289327573984,8.038025139938902,125.0,146.3887518447598,0.27922561429635145
Woman_Child_Repression,SNaive,3,1,5.391534521126854,5.369985616109099,5.539378371149991,112.0,119.08820260630354,0.2886102044322281
Woman_Child_Repression,SNaive,3,2,15.05707182936365,15.455840455836784,13.960864240592539,217.0,229.841249561518,0.634657567633439
Woman_Child_Repression,SNaive,3,3,17.1515167574977,17.084580838320154,15.671441996235128,304.3333333333333,319.3122818391634,0.9420695754716981
Woman_Child_Repression,SNaive,3,4,12.101542992735277,11.241396890132235,11.328876686042115,147.0,158.6495088762227,0.471311201656536
Woman_Child_Repression,ETS,3,0,12.25701721497565,13.211624079642526,13.299683161204515,214.1604263310494,257.39638830931307,0.47839261280204626
Woman_Child_Repression,ETS,3,1,4.948512070777947,4.948030086375709,4.76154521335587,103.19941416819256,135.8028535746256,0.26593217875328784
Woman_Child_Repression,ETS,3,2,6.682469720361277,6.831884025874348,6.923180458992004,95.91965172329863,100.82159642799701,0.28053517442836545
Woman_Child_Repression,ETS,3,3,9.410653961678562,9.18187392840239,8.665865505204458,163.55978091130518,219.32086754845716,0.5063023878445473
Woman_Child_Repression,ETS,3,4,8.096455994409963,7.60158617229815,8.190527833928032,99.40340851311082,119.62286378435853,0.31870707425217554
Woman_Child_Repression,Theta,3,0,9.442257387641066,11.378247371982084,10.860477207231774,184.44138989986754,309.3348520275897,0.41200608317170706
Woman_Child_Repression,Theta,3,1,4.592190289273054,4.6825753887208545,4.688188803817147,97.66291402410359,113.7481867563821,0.25166529983878266
Woman_Child_Repression,Theta,3,2,11.67244984093704,12.942048398065479,13.037348558602382,181.70635950888246,252.39098817504853,0.5314346366333389
Woman_Child_Repression,Theta,3,3,3.591630841466722,3.495056132077437,3.49505392467955,62.25859989941773,78.29236073484545,0.19272267067921173
Woman_Child_Repression,Theta,3,4,8.976465388706476,8.315588770901371,8.914623764599556,108.7401824941813,123.7689262075773,0.3486426263924055
Woman_Child_Repression,ARIMA,3,0,11.034058459390652,11.643156978990794,11.302314000019758,188.7355746294796,213.43339785543495,0.4215984541239306
Woman_Child_Repression,ARIMA,3,1,7.846002514753716,8.1199599991506,8.35049010228933,169.35529904897808,211.14064966711814,0.43640774535898835
Woman_Child_Repression,ARIMA,3,2,9.544168409018171,9.11287632282423,9.082981317914317,127.94478357248256,138.82084783306388,0.37419873333409476
Woman_Child_Repression,ARIMA,3,3,3.826121069742928,3.7160960416459616,3.7094168104497975,66.19605748853246,84.79015167701577,0.204911144937969
Woman_Child_Repression,ARIMA,3,4,16.062246211043384,16.258127093027333,16.727342884417506,212.60210861987494,222.76747504312218,0.6816445937982765
Woman_Child_Repression,SARIMA,3,0,7.953887231837535,9.204635908311374,8.663241016977528,149.20714807375808,222.54602100866805,0.33329966062641414
Woman_Child_Repression,SARIMA,3,1,5.736225636188054,5.700853776289509,5.513220242803226,118.90080692749719,146.99352710077608,0.3063927338794808
Woman_Child_Repression,SARIMA,3,2,6.657937974705121,6.84102406342302,6.899137173725311,96.04797785048201,101.9064771528341,0.2809104884732596
Woman_Child_Repression,SARIMA,3,3,7.025703650022491,6.982856504480815,6.744948645914434,124.38795053317487,138.76046965787077,0.3850452478179057
Woman_Child_Repression,SARIMA,3,4,10.699269817113272,9.99200074359769,10.37433903829294,130.66206305714573,136.25287949225955,0.4189285302747308
Woman_Child_Repression,LGBM,3,0,20.32132747957909,19.350988572600052,18.738032080029157,313.67952476191135,319.7985637213277,0.7006988639506583
Woman_Child_Repression,LGBM,3,1,5.733964389186316,5.782575407403894,5.513350160144521,120.6052477471065,143.9797568875629,0.3107848679276065
Woman_Child_Repression,LGBM,3,2,24.216722236576572,23.05500527284736,21.70217814117522,323.69227403085387,339.27128583080827,0.9466993147380566
Woman_Child_Repression,LGBM,3,3,34.19351773669767,34.19054609207888,29.042641706880985,609.0475943870125,622.5657251793364,1.8853183198890424
Woman_Child_Repression,LGBM,3,4,33.175628899884785,29.917540246333445,26.447251437172596,391.2217012879867,464.53698759526645,1.2543344908037781
Woman_Child_Repression,Ensemble,3,0,9.348673024727116,10.417586758549204,9.956028673473009,168.86908135611733,224.24783839302842,0.3772205838185793
Woman_Child_Repression,Ensemble,3,1,2.965896786696989,2.9690380427334127,2.9590134520398585,61.924236777953105,62.876112296031835,0.1595711306767388
Woman_Child_Repression,Ensemble,3,2,7.4976335353189025,7.87393292831104,7.6494531322610015,110.55001831351326,125.44690491287743,0.3233244503441772
Woman_Child_Repression,Ensemble,3,3,11.052766043784219,10.94423179707804,10.376919020058402,194.95324907865333,210.4042932366574,0.6034814608861616
Woman_Child_Repression,Ensemble,3,4,11.387762507435701,9.887886418562266,10.55656364309543,129.30059473343218,163.47865474067115,0.414563392372236
Woman_Child_Repression,Naive,6,0,17.63363953427505,19.404672192914525,20.33226135087956,343.3333333333333,426.63333203114826,0.7669396872673119
Woman_Child_Repression,Naive,6,1,19.50545997082136,15.299899881676954,15.938558883176505,280.1666666666667,398.7005977756575,0.7219549905514517
Woman_Child_Repression,Naive,6,2,21.05432391238762,22.924014107083153,24.569746061707807,357.5,430.55061645912593,1.0455764075067024
Woman_Child_Repression,Naive,6,3,17.57845055031485,15.00417362270294,14.93727845682786,239.66666666666666,324.43900299850924,0.7418926886792453
Woman_Child_Repression,Naive,6,4,22.775151436306892,23.81692957120375,25.739258391258797,357.3333333333333,390.39125673269547,1.1456816511923051
Woman_Child_Repression,SNaive,6,0,8.780210745180783,8.458929917105458,8.433945406761602,149.66666666666666,163.29829556162957,0.3343261355174981
Woman_Child_Repression,SNaive,6,1,6.879890254043795,6.070810958404835,6.711246073571718,111.16666666666667,129.22009647625765,0.2864628070778217
Woman_Child_Repression,SNaive,6,2,13.678395876245505,13.455167254460463,12.730318204862334,209.83333333333334,219.97840803133383,0.6136972946624422
Woman_Child_Repression,SNaive,6,3,13.871956381620286,14.638981636058574,12.73476424223169,233.83333333333334,269.13534389472767,0.7238354952830189
Woman_Child_Repression,SNaive,6,4,10.182429178985895,9.520106642967171,9.816797788311153,142.83333333333334,150.56283295244768,0.45795204061184963
Woman_Child_Repression,ETS,6,0,14.28962252105485,14.850303133616134,15.668816891861523,262.75136344413954,299.5846931336795,0.5869352869191501
Woman_Child_Repression,ETS,6,1,16.439893947458298,14.364691481426112,14.550887346523902,263.04144217740514,316.360166236604,0.6778253964372234
Woman_Child_Repression,ETS,6,2,8.533089805653706,8.951726793708534,9.086561845787166,139.60217934789952,176.81428737180858,0.4082929934620507
Woman_Child_Repression,ETS,6,3,14.408238004645419,14.056417363341556,13.085601845708874,224.52784001713258,272.175148186323,0.6950301651473738
Woman_Child_Repression,ETS,6,4,9.8783507183883,9.859224742935478,10.411278357215558,147.92123522652506,180.783970304972,0.47426486479682073
Woman_Child_Repression,Theta,6,0,16.770810761717346,18.51642999016347,19.257804471571372,327.6173679593232,410.9934360490876,0.7318332865807666
Woman_Child_Repression,Theta,6,1,19.586477812648813,15.360093131087304,15.989976280378462,281.2689053854526,400.695678643723,0.724795323961826
Woman_Child_Repression,Theta,6,2,19.651061176605555,21.541275767375193,22.828810574571726,335.93619559225203,412.08096813597103,0.982508980528156
Woman_Child_Repression,Theta,6,3,17.429335307150087,14.875325816330523,14.827162061752144,237.60853770621102,321.74484227339735,0.735521711649533
Woman_Child_Repression,Theta,6,4,13.34950657415411,13.584724800242912,14.437012295831314,203.81615441966713,251.29537620862757,0.6534750792962409
Woman_Child_Repression,ARIMA,6,0,10.764770968453425,11.278438543235687,11.302390962060032,199.55317262500225,230.73086623242955,0.44576285768801693
Woman_Child_Repression,ARIMA,6,1,15.98498983022714,13.404079256314613,14.276089038627356,245.45103131523675,314.82898013258125,0.6324970743392117
Woman_Child_Repression,ARIMA,6,2,9.772643023158633,9.475568304465403,9.537701863374272,147.77148770815378,155.41243338903746,0.43218568181765665
Woman_Child_Repression,ARIMA,6,3,17.957971726543764,15.354162049910416,15.237476672273399,245.25714847726132,330.0395029663027,0.75919813060473
Woman_Child_Repression,ARIMA,6,4,22.482804048214746,23.440974664330298,25.28093384973434,351.69275654720803,383.3761461670439,1.127596841511321
Woman_Child_Repression,SARIMA,6,0,12.141863749934927,13.042831045419351,13.344573496307548,230.7711572969748,285.00234515325167,0.5154977452650219
Woman_Child_Repression,SARIMA,6,1,17.210531519162693,15.091152702415037,15.210845376006255,276.34415790241513,325.9967198896073,0.7121048563023925
Woman_Child_Repression,SARIMA,6,2,8.663980073213313,9.109857013476399,9.234541461783149,142.06822012517964,179.6830699640876,0.415505396417781
Woman_Child_Repression,SARIMA,6,3,7.963908079545558,7.61455505826531,8.034536530607008,121.62982613070392,136.35970265269262,0.3765074216899738
Woman_Child_Repression,SARIMA,6,4,8.912532862423717,8.276757732307987,8.920408658009686,124.17895517707461,141.08567832035018,0.39814239853714395
Woman_Child_Repression,LGBM,6,0,16.64699788340663,15.954346255007051,16.323545691723833,282.28556640528467,290.4596849979302,0.630570885492073
Woman_Child_Repression,LGBM,6,1,12.782723915655843,10.785578259910764,11.423322807980162,197.5019139027506,241.15656266999437,0.5089381048859748
Woman_Child_Repression,LGBM,6,2,15.12549155096086,13.696773900864537,13.746661267756036,213.6011889840053,256.2836377628851,0.6247171015861719
Woman_Child_Repression,LGBM,6,3,40.901436298984684,40.01790592027803,33.67507337207733,639.2193505666411,651.8383565206866,1.978715560421501
Woman_Child_Repression,LGBM,6,4,26.598000475301635,24.176625717135423,22.16238838364195,362.7299745094621,417.8704688862327,1.1629843548496548
Woman_Child_Repression,Ensemble,6,0,12.696294911934599,13.564875274373081,13.74704246321497,240.007859854597,278.3493474807232,0.5361307368308198
Woman_Child_Repression,Ensemble,6,1,14.692583774659552,11.838164201849612,12.74947128805608,216.7765168095559,286.25345478199716,0.5586063824331452
Woman_Child_Repression,Ensemble,6,2,8.2336861395825,8.78034358361443,8.632799313564728,136.9294581864817,168.4914845197296,0.4004761146082818
Woman_Child_Repression,Ensemble,6,3,18.151766906301372,17.063473389209488,16.36202713028468,272.56054827033466,289.76347816852484,0.8437163198226751
Woman_Child_Repression,Ensemble,6,4,9.615070830568124,8.735347581715148,9.442286977224123,131.0593315510142,162.72160942550792,0.4202022519837474
Woman_Child_Repression,Naive,12,0,21.289866675607517,22.862565384436287,24.382879445665928,411.5833333333333,480.59520388784574,0.9193968726731198
Woman_Child_Repression,Naive,12,1,26.712061741917186,22.40464018875234,21.799398004163397,379.8333333333333,472.46693005966034,0.9787837141384641
Woman_Child_Repression,Naive,12,2,22.162531340762207,23.94276965313215,25.933410279140183,377.9166666666667,443.16428481245345,1.105288813063612
Woman_Child_Repression,Naive,12,3,21.695446450709042,18.379425373936385,17.985132827482786,284.6666666666667,368.70878300722194,0.8811910377358492
Woman_Child_Repression,Naive,12,4,20.383428694128135,21.609470149677218,22.943211147127528,316.4166666666667,358.0378238864343,1.0144946897334848
Woman_Child_Repression,SNaive,12,0,7.830050499612288,7.244364208674385,7.57259574016666,130.41666666666666,147.24837293951106,0.29132539091585996
Woman_Child_Repression,SNaive,12,1,10.279143065144652,9.467164766023915,9.720782139217025,160.5,180.40001847745657,0.4135887304586841
Woman_Child_Repression,SNaive,12,2,13.775176128932895,14.054168206535344,12.732541223547015,221.83333333333334,245.7888660347874,0.6487935656836461
Woman_Child_Repression,SNaive,12,3,12.027192780303091,12.159690089313884,11.27578101527142,188.33333333333334,218.0630642727007,0.5829893867924528
Woman_Child_Repression,SNaive,12,4,12.794380471862505,11.086449262989523,10.95775555892077,162.33333333333334,253.3939620432973,0.520472914300982
Woman_Child_Repression,ETS,12,0,12.285197019295772,12.214561272695,12.854061205986852,219.89263931170194,254.25603568510311,0.49119725832844807
Woman_Child_Repression,ETS,12,1,18.249870432847466,16.483150716221182,16.25195174588462,279.4443484756835,315.6724668662347,0.7200936655446234
Woman_Child_Repression,ETS,12,2,8.616659231734769,8.886419811918326,8.646150908508236,140.26473138129492,180.21348125161447,0.41023075227285866
Woman_Child_Repression,ETS,12,3,12.572113212113772,11.98960678816594,11.52993729085367,185.69902647072013,228.99998560629695,0.5748348401953306
Woman_Child_Repression,ETS,12,4,14.202065766086388,12.98619642001373,12.74920099441579,190.15038108006186,274.8981013048828,0.6096598952536885
Woman_Child_Repression,Theta,12,0,20.42438097093061,21.84716729457388,23.143620982834083,393.30362922058447,460.78550814809154,0.8785635797928171
Woman_Child_Repression,Theta,12,1,27.05041463445104,22.71520379920043,22.05112878798158,385.0984217424636,477.53314723049294,0.9923511984430431
Woman_Child_Repression,Theta,12,2,21.00274259897856,22.719355963139787,24.384553100817154,358.6061010815445,422.78022150057177,1.0488114094512635
Woman_Child_Repression,Theta,12,3,21.373517191202552,18.072991292628178,17.729417088560773,279.9205134706712,364.6453684785706,0.8664992309675849
Woman_Child_Repression,Theta,12,4,14.439743308553771,13.698901772753239,13.949662540896584,200.5861692075507,261.8836218890917,0.6431191050672924
Woman_Child_Repression,ARIMA,12,0,14.992583225449096,14.501505446503977,14.88744510125434,261.06335180069993,299.00405320843953,0.5831645982145196
Woman_Child_Repression,ARIMA,12,1,18.239184930734258,15.481598425231425,15.908267695346737,262.46469863576965,333.0854772654026,0.6763391993706485
Woman_Child_Repression,ARIMA,12,2,12.563227565521876,11.3665314590331,11.467214199664564,179.41122697129776,226.88194645986218,0.5247220871692841
Woman_Child_Repression,ARIMA,12,3,22.148671478425488,18.80732291563757,18.340315404995945,291.2940864250489,374.6131316494078,0.901706340643577
Woman_Child_Repression,ARIMA,12,4,20.048941442705026,21.206720459432795,22.461778226857657,310.5194043272624,351.2105239578857,0.9955868951779171
Woman_Child_Repression,SARIMA,12,0,10.867235383956151,11.126418575648026,11.441915578094957,200.30335040811283,242.733941820534,0.4474386085065811
Woman_Child_Repression,SARIMA,12,1,18.920178548560493,17.116586642702334,16.80984237730826,290.18319888262783,324.60452427632646,0.7477663602885102
Woman_Child_Repression,SARIMA,12,2,8.650563464039497,8.9303126148309,8.693908827097669,140.95754269793417,181.05395355813198,0.412257010084136
Woman_Child_Repression,SARIMA,12,3,8.923599465311014,8.809503027634836,9.438618358254807,136.4445193930249,171.64595960157462,0.4223665842060028
Woman_Child_Repression,SARIMA,12,4,11.510752754362018,9.755287301634146,10.14541518473851,142.84179431418613,232.80811032602807,0.45797916819724366
Woman_Child_Repression,LGBM,12,0,24.244745173289907,21.873902516514228,21.357816054280278,393.78493005356563,460.20253941315127,0.8796387119588212
Woman_Child_Repression,LGBM,12,1,14.8795669716514,13.287299082862194,13.888309422653448,225.26401045146815,257.07352029286494,0.580477608103766
Woman_Child_Repression,LGBM,12,2,20.218971348493344,19.813476940759898,18.041726003824373,312.73922227912755,354.9330377753267,0.914665042005735
Woman_Child_Repression,LGBM,12,3,30.397064813175206,29.053220968147254,25.581340990340724,449.9859707616783,509.239750335895,1.3929400627941104
Woman_Child_Repression,LGBM,12,4,23.250956594566862,20.857754595604796,19.906831154904513,305.4096716661606,372.78012340228696,0.9792040772143283
Woman_Child_Repression,Ensemble,12,0,14.181233478311015,13.969633269640308,14.458053983333716,251.48832293671128,287.87387477779356,0.5617758516828993
Woman_Child_Repression,Ensemble,12,1,17.18780890800823,14.457767839060025,14.95403385573507,245.10735743154302,305.6423511525432,0.6316114690728647
Woman_Child_Repression,Ensemble,12,2,8.358836815248765,8.383535730600586,8.385630297560224,132.32712522776174,153.20775263489006,0.38701572087086056
Woman_Child_Repression,Ensemble,12,3,15.729594677434418,14.058469301866728,13.93357889735555,217.74225870375756,262.7635237404076,0.6740252701619854
Woman_Child_Repression,Ensemble,12,4,10.798130455881612,9.370730552250878,9.834478228583396,137.2109221113413,205.65497147861393,0.43992547333807913
Robbery,Naive,1,0,16.483516483516482,16.483516483335343,17.964071856179856,15.0,15.0,0.7708779443254818
Robbery,Naive,1,1,12.371134020618557,12.371134020491018,13.186813186740732,12.0,12.0,0.6818181818181818
Robbery,Naive,1,2,31.775700934579437,31.77570093428247,37.777777777567906,34.0,34.0,1.9397781299524564
Robbery,Naive,1,3,10.638297872340425,10.638297872227252,10.101010100959087,10.0,10.0,0.5865921787709497
Robbery,Naive,1,4,7.894736842105263,7.894736842036012,8.21917808215425,9.0,9.0,0.5581395348837209
Robbery,SNaive,1,0,4.395604395604396,4.395604395556092,4.49438202244666,4.0,4.0,0.2055674518201285
Robbery,SNaive,1,1,37.11340206185567,37.11340206147305,45.56962025287615,36.0,36.0,2.0454545454545454
Robbery,SNaive,1,2,14.953271028037381,14.953271027897634,16.16161616153454,16.0,16.0,0.91283676703645
Robbery,SNaive,1,3,3.1914893617021276,3.191489361668175,3.141361256528056,3.0,3.0,0.17597765363128492
Robbery,SNaive,1,4,6.140350877192982,6.140350877139119,6.334841628930612,7.0,7.0,0.43410852713178294
Robbery,ETS,1,0,5.952627990708869,5.952627990643455,6.135231751956057,5.416891471545071,5.416891471545071,0.27838414414792656
Robbery,ETS,1,1,2.7491389145054783,2.7491389144771365,2.7874544114659656,2.666664747070314,2.666664747070314,0.15151504244717692
Robbery,ETS,1,2,9.774154982627827,9.77415498253648,10.276369103984996,10.458345831411776,10.458345831411776,0.5966726623309413
Robbery,ETS,1,3,11.92093187270145,11.92093187257463,11.250358109790099,11.205675960339363,11.205675960339363,0.6573161876176722
Robbery,ETS,1,4,5.767532773331347,5.767532773280754,5.938793710090298,6.574987361597735,6.574987361597735,0.4077511542076115
Robbery,Theta,1,0,8.507796297151872,8.50779629705838,8.885788698014247,7.742094630408204,7.742094630408204,0.39788066623082846
Robbery,Theta,1,1,7.838417397900095,7.838417397819287,8.158152417061103,7.603264875963092,7.603264875963092,0.43200368613426654
Robbery,Theta,1,2,19.188004287217602,19.188004287038275,21.224260272640684,20.531164587322834,20.531164587322834,1.1713501190865643
Robbery,Theta,1,3,10.42320447067692,10.423204470566034,9.90689643458664,9.797812202436305,9.797812202436305,0.5747320007015709
Robbery,Theta,1,4,11.731168904564559,11.73116890446165,12.46214664026171,13.373532551203596,13.373532551203596,0.8293663597645641
Robbery,ARIMA,1,0,14.872614754139699,14.872614753976263,16.06743889813999,13.534079426267127,13.534079426267127,0.6955415550972399
Robbery,ARIMA,1,1,13.623421136072361,13.623421135931915,14.619241558182457,13.214718501990191,13.214718501990191,0.7508362785221699
Robbery,ARIMA,1,2,25.08384130822929,25.08384130799486,28.680988075317693,26.83971019980534,26.83971019980534,1.531267142936596
Robbery,ARIMA,1,3,6.891592069172142,6.891592069098827,6.662032033503393,6.478096545021813,6.478096545021813,0.3800000766632907
Robbery,ARIMA,1,4,11.385506432560943,11.38550643246107,12.072780004509154,12.979477333119476,12.979477333119476,0.8049288268601226
Robbery,SARIMA,1,0,3.521740033913233,3.521740033874532,3.5848648440813835,3.204783430861042,3.204783430861042,0.16469979087936834
Robbery,SARIMA,1,1,14.928460703488128,14.928460703334226,16.13263796275815,14.480606882383483,14.480606882383483,0.8227617546808796
Robbery,SARIMA,1,2,14.054194000456254,14.054194000324907,15.116440970354667,15.037987580488192,15.037987580488192,0.8579517478566956
Robbery,SARIMA,1,3,20.702983379823596,20.70298337960335,18.76094564983252,19.46080437703418,19.46080437703418,1.1415555640159714
Robbery,SARIMA,1,4,9.704032552265323,9.7040325521802,9.254979443283867,11.06259710958247,11.06259710958247,0.686052533927595
Robbery,LGBM,1,0,12.962229123688926,12.962229123546484,13.860547057294381,11.795628502556923,11.795628502556923,0.6061993234718762
Robbery,LGBM,1,1,28.098407707673097,28.098407707383423,32.69127101478141,27.255455476442904,27.255455476442904,1.5486054247978922
Robbery,LGBM,1,2,38.87830923706021,38.87830923669686,48.25955965672779,41.59979088365442,41.59979088365442,2.373363663726718
Robbery,LGBM,1,3,7.780901786763242,7.780901786680467,8.095867537666312,7.314047679557447,7.314047679557447,0.4290363163986212
Robbery,LGBM,1,4,17.33328225352152,17.33328225336947,18.978040955983005,19.75994176901453,19.75994176901453,1.2254227453652422
Robbery,Ensemble,1,0,9.163401639920519,9.163401639819822,9.603400729851428,8.338695492327673,8.338695492327673,0.4285410959654479
Robbery,Ensemble,1,1,13.447569171927837,13.447569171789203,14.416932668378774,13.044142096770003,13.044142096770003,0.7411444373164774
Robbery,Ensemble,1,2,21.39570076311824,21.39570076291828,23.95877462572085,22.893399816536515,22.893399816536515,1.3061210671875032
Robbery,Ensemble,1,3,8.43156200112217,8.431562001032471,8.09048487679015,7.92566828105484,7.92566828105484,0.46491350251997665
Robbery,Ensemble,1,4,7.302691562342602,7.302691562278542,7.57944324341403,8.325068381070565,8.325068381070565,0.5162833104539886
Robbery,Naive,3,0,15.406895982615632,15.555555555497943,16.773555555941208,14.0,14.491376746189438,0.7194860813704497
Robbery,Naive,3,1,18.316743436007723,18.53035143764048,20.28191596479921,19.333333333333332,20.033305601755625,1.0984848484848484
Robbery,Naive,3,2,30.250734403350265,30.476190476093727,35.77247324030379,32.0,32.53715824509981,1.8256735340729
Robbery,Naive,3,3,4.175030108390205,3.9473684210396467,4.001924001903974,4.0,5.887840577551898,0.2346368715083799
Robbery,Naive,3,4,15.010306938744634,15.549597855186196,16.512987981512854,19.333333333333332,21.802140567690444,1.1989664082687337
Robbery,SNaive,3,0,11.715514356315355,11.481481481438959,12.744819490112722,10.333333333333334,11.846237095944574,0.5310492505353319
Robbery,SNaive,3,1,26.569882198617357,26.198083067008955,31.08104449196018,27.333333333333332,28.011902232205983,1.5530303030303028
Robbery,SNaive,3,2,14.213240121323754,14.285714285668934,15.311265067284301,15.0,15.154757228892407,0.8557844690966719
Robbery,SNaive,3,3,2.968764475187598,2.960526315779735,2.9252202755516006,3.0,3.0,0.17597765363128492
Robbery,SNaive,3,4,15.18009300409966,15.549597855186196,16.679979080182513,19.333333333333332,21.24460715883759,1.1989664082687337
Robbery,ETS,3,0,14.3548186469307,14.41359872845817,15.725500691014274,12.972238855660398,14.34514540884551,0.6666675214900419
